5/9/2008,Speed Racer,120000000.0,43945766.0,-76054234.0,
7/22/2005,The Island,120000000.0,35818913.0,-84181087.0,
12/17/2010,How Do You Know?,120000000.0,30212620.0,-89787380.0,
11/4/2016,Trolls,120000000.0,0.0,-120000000.0,
6/23/2010,Knight and Day,117000000.0,76423035.0,-40576965.0,
5/19/1999,Star Wars Ep. I: The Phantom Menace,115000000.0,474544677.0,359544677.0,
5/19/2005,Star Wars Ep. III: Revenge of the Sith,115000000.0,380270577.0,265270577.0,
5/16/2002,Star Wars Ep. II: Attack of the Clones,115000000.0,302181125.0,187181125.0,
11/2/2001,Monsters Inc.,115000000.0,289423425.0,174423425.0,
7/26/2013,The Wolverine,115000000.0,132556852.0,17556852.0,
2/7/1997,Dante's Peak,115000000.0,67155742.0,-47844258.0,
6/14/2002,Windtalkers,115000000.0,40914068.0,-74085932.0,
12/31/2008,Astérix aux Jeux Olympiques,113500000.0,999811.0,-112500189.0,
12/25/2010,Gulliver's Travels,112000000.0,42779261.0,-69220739.0,
10/4/2013,Gravity,110000000.0,274092705.0,164092705.0,
12/22/2006,Night at the Museum,110000000.0,250863268.0,140863268.0,
6/10/2005,Mr. and Mrs. Smith,110000000.0,186336279.0,76336279.0,
5/29/2015,San Andreas,110000000.0,155181732.0,45181732.0,
7/29/2011,The Smurfs,110000000.0,142614158.0,32614158.0,
6/27/2007,Live Free or Die Hard,110000000.0,134529403.0,24529403.0,
3/20/2015,Insurgent,110000000.0,130179072.0,20179072.0,
12/10/2004,Ocean's Twelve,110000000.0,125531634.0,15531634.0,
12/19/1997,Tomorrow Never Dies,110000000.0,125279326.0,15279326.0,
6/28/2000,The Patriot,110000000.0,113330342.0,3330342.0,
3/7/2014,300: Rise of an Empire,110000000.0,106580051.0,-3419949.0,
12/17/2004,The Aviator,110000000.0,102608827.0,-7391173.0,
1/14/2011,The Green Hornet,110000000.0,98780042.0,-11219958.0,
10/7/2011,Real Steel,110000000.0,85463309.0,-24536691.0,
6/11/2010,The A-Team,110000000.0,77222099.0,-32777901.0,
7/31/2013,The Smurfs 2,110000000.0,71017784.0,-38982216.0,
6/12/2009,The Taking of Pelham 123,110000000.0,65452312.0,-44547688.0,
11/1/2013,Ender's Game,110000000.0,61737191.0,-48262809.0,
4/2/2004,Home on the Range,110000000.0,50026353.0,-59973647.0,
6/13/1997,Speed II: Cruise Control,110000000.0,48068396.0,-61931604.0,
5/6/2005,Kingdom of Heaven,110000000.0,47398413.0,-62601587.0,
6/16/2004,Around the World in 80 Days,110000000.0,24004159.0,-85995841.0,
12/19/2001,The Lord of the Rings: The Fellowship of the Ring,109000000.0,315544750.0,206544750.0,
11/21/2003,The Cat in the Hat,109000000.0,101018283.0,-7981717.0,
12/25/2001,Ali,109000000.0,58183966.0,-50816034.0,
10/2/2015,The Martian,108000000.0,108715595.0,715595.0,
7/16/2004,I Robot,105000000.0,144795350.0,39795350.0,
12/17/1999,Stuart Little,105000000.0,140015224.0,35015224.0,
11/25/2009,The Princess and the Frog,105000000.0,104400899.0,-599101.0,
3/7/2008,10000 B.C.,105000000.0,94784201.0,-10215799.0,
4/27/2001,Town & Country,105000000.0,6712451.0,-98287549.0,
6/9/2000,Gone in 60 Seconds,103300000.0,101643008.0,-1656992.0,
5/5/2000,Gladiator,103000000.0,187683805.0,84683805.0,
5/23/2013,The Hangover 3,103000000.0,112200072.0,9200072.0,
7/1/2009,Public Enemies,102500000.0,97104620.0,-5395380.0,
11/17/2006,Casino Royale,102000000.0,167220102.0,65220102.0,
6/21/2002,Minority Report,102000000.0,132024714.0,30024714.0,
10/26/2012,Cloud Atlas,102000000.0,27108272.0,-74891728.0,
11/15/2002,Harry Potter and the Chamber of Secrets,100000000.0,261987880.0,161987880.0,
7/2/1991,Terminator 2: Judgment Day,100000000.0,201858746.0,101858746.0,
6/16/1995,Batman Forever,100000000.0,183997904.0,83997904.0,
7/27/2001,Planet of the Apes,100000000.0,180011740.0,80011740.0,
11/19/2004,National Treasure,100000000.0,173005002.0,73005002.0,
12/25/2012,Django Unchained,100000000.0,162805434.0,62805434.0,
12/22/2010,Little Fockers,100000000.0,148438600.0,48438600.0,
7/15/1994,True Lies,100000000.0,146273950.0,46273950.0,
11/2/2007,American Gangster,100000000.0,130164645.0,30164645.0,
9/18/2009,Cloudy with a Chance of Meatballs,100000000.0,124870275.0,24870275.0,
8/6/2010,The Other Guys,100000000.0,119219978.0,19219978.0,
12/17/2004,Lemony Snicket's A Series of Unfortunate Events,100000000.0,118627117.0,18627117.0,
12/25/2013,The Wolf of Wall Street,100000000.0,116900694.0,16900694.0,
5/24/2013,Epic,100000000.0,107518682.0,7518682.0,
6/21/1996,Eraser,100000000.0,101283031.0,1283031.0,
6/21/1996,The Hunchback of Notre Dame,100000000.0,100117603.0,117603.0,
12/15/2000,The Emperor's New Groove,100000000.0,89296573.0,-10703427.0,
8/17/2012,The Expendables 2,100000000.0,85028192.0,-14971808.0,
10/16/2009,Where the Wild Things Are,100000000.0,77233467.0,-22766533.0,
12/15/2006,Eragon,100000000.0,75030163.0,-24969837.0,
7/25/2014,Hercules,100000000.0,72688614.0,-27311386.0,
12/10/2010,The Tourist,100000000.0,67631157.0,-32368843.0,
11/24/1999,End of Days,100000000.0,66889043.0,-33110957.0,
6/11/2004,The Stepford Wives,100000000.0,59475623.0,-40524377.0,
6/8/2007,Surf's Up,100000000.0,58867694.0,-41132306.0,
12/8/2006,Blood Diamond,100000000.0,57377916.0,-42622084.0,
9/24/2010,Legend of the Guardians: The Owls of Ga'Hoole,100000000.0,55675313.0,-44324687.0,
11/7/1997,Starship Troopers,100000000.0,54700065.0,-45299935.0,
6/5/2009,Land of the Lost,100000000.0,49438370.0,-50561630.0,
12/25/2003,Peter Pan,100000000.0,48417850.0,-51582150.0,
7/23/2004,Catwoman,100000000.0,40202379.0,-59797621.0,
8/15/2014,The Expendables 3,100000000.0,39322544.0,-60677456.0,
11/27/2002,Treasure Planet,100000000.0,38120554.0,-61879446.0,
3/12/2010,Green Zone,100000000.0,35053660.0,-64946340.0,
4/18/2014,Transcendence,100000000.0,23022309.0,-76977691.0,
2/18/2005,Son of the Mask,100000000.0,17018422.0,-82981578.0,
4/3/1998,The Spanish Prisoner,100000000.0,10162034.0,-89837966.0,
8/16/2002,The Adventures of Pluto Nash,100000000.0,4411102.0,-95588898.0,
12/21/2011,Jin líng shí san chai,100000000.0,311434.0,-99688566.0,
5/4/2001,The Mummy Returns,98000000.0,202007640.0,104007640.0,
12/20/2002,Gangs of New York,97000000.0,77730500.0,-19269500.0,
10/21/2016,Jack Reacher 2,96000000.0,0.0,-96000000.0,
3/13/2015,Cinderella,95000000.0,201151353.0,106151353.0,
7/13/2012,Ice Age: Continental Drift,95000000.0,161321843.0,66321843.0,
12/28/2001,Black Hawk Down,95000000.0,108638745.0,13638745.0,
5/27/2010,Sex and the City 2,95000000.0,95347692.0,347692.0,
2/12/2010,Percy Jackson & the Olympians: The Lightning Thief,95000000.0,88768303.0,-6231697.0,
11/12/2010,Unstoppable,95000000.0,81562942.0,-13437058.0,
5/9/1997,The Fifth Element,95000000.0,63540020.0,-31459980.0,
3/31/2000,The Road to El Dorado,95000000.0,50802661.0,-44197339.0,
12/11/2009,The Lovely Bones,95000000.0,44028238.0,-50971762.0,
2/6/2015,Seventh Son,95000000.0,17223265.0,-77776735.0,
5/30/2003,Finding Nemo,94000000.0,380529370.0,286529370.0,
12/17/2003,The Lord of the Rings: The Return of the King,94000000.0,377845905.0,283845905.0,
12/18/2002,The Lord of the Rings: The Two Towers,94000000.0,342548984.0,248548984.0,
6/15/2001,Lara Croft: Tomb Raider,94000000.0,131144183.0,37144183.0,
7/18/2001,Jurassic Park III,93000000.0,181166115.0,88166115.0,
8/5/2011,Rise of the Planet of the Apes,93000000.0,176760185.0,83760185.0,
2/14/2008,The Spiderwick Chronicles,92500000.0,71195053.0,-21304947.0,
11/5/2004,The Incredibles,92000000.0,261441092.0,169441092.0,
2/14/2013,A Good Day to Die Hard,92000000.0,67349198.0,-24650802.0,
4/9/2004,The Alamo,92000000.0,22406362.0,-69593638.0,
12/22/1995,Cutthroat Island,92000000.0,9833397.0,-82166603.0,
12/25/2013,The Secret Life of Walter Mitty,91000000.0,58236838.0,-32763162.0,
7/1/1997,Men in Black,90000000.0,250147615.0,160147615.0,
11/19/1999,Toy Story 2,90000000.0,245823397.0,155823397.0,
8/3/2001,Rush Hour 2,90000000.0,226164286.0,136164286.0,
